Date,Close,High
2023-07-21 11:00:00,3.69,3.69
2023-07-21 11:15:00,3.69,3.69
2023-07-21 11:30:00,3.69,3.69
2023-07-21 11:45:00,3.7,3.7
2023-07-21 12:00:00,3.7,3.71
2023-07-21 12:15:00,3.7,3.7
2023-07-21 12:30:00,3.69,3.7
2023-07-21 12:45:00,3.69,3.7
2023-07-21 13:00:00,3.69,3.69
2023-07-21 13:15:00,3.68,3.69
2023-07-21 13:30:00,3.69,3.69
2023-07-21 13:45:00,3.69,3.69
2023-07-21 14:00:00,3.69,3.7
2023-07-21 14:15:00,3.68,3.69
2023-07-21 14:30:00,3.67,3.69
2023-07-21 14:45:00,3.67,3.68
2023-07-21 15:00:00,3.67,3.68
2023-07-21 15:15:00,3.69,3.69
2023-07-21 15:30:00,3.69,3.7
2023-07-21 15:45:00,3.72,3.72
2023-07-21 16:00:00,3.71,3.72
2023-07-21 16:15:00,3.71,3.72
2023-07-21 16:30:00,3.7,3.72
2023-07-21 16:45:00,3.72,3.72
2023-07-21 17:00:00,3.74,3.74
2023-07-21 17:15:00,3.72,3.73
2023-07-21 17:30:00,3.72,3.74
2023-07-21 17:45:00,3.74,3.74
2023-07-21 18:00:00,3.73,3.74
2023-07-21 18:15:00,3.73,3.73
2023-07-21 18:30:00,3.71,3.72
2023-07-21 18:45:00,3.7,3.71
2023-07-21 19:00:00,3.7,3.7
2023-07-21 19:15:00,3.72,3.72
2023-07-21 19:30:00,3.71,3.72
2023-07-21 19:45:00,3.71,3.72
2023-07-21 20:00:00,3.71,3.71
2023-07-21 20:15:00,3.7,3.71
2023-07-21 20:30:00,3.71,3.71
2023-07-21 20:45:00,3.7,3.7
2023-07-21 21:00:00,3.71,3.72
2023-07-21 21:15:00,3.72,3.72
2023-07-21 21:30:00,3.72,3.72
2023-07-21 21:45:00,3.72,3.72
2023-07-21 22:00:00,3.73,3.73
2023-07-21 22:15:00,3.71,3.72
2023-07-21 22:30:00,3.71,3.72
2023-07-21 22:45:00,3.71,3.72
2023-07-21 23:00:00,3.7,3.72
2023-07-21 23:15:00,3.69,3.71
2023-07-21 23:30:00,3.72,3.72
2023-07-21 23:45:00,3.72,3.72
2023-07-22 00:00:00,3.71,3.71
2023-07-22 00:15:00,3.71,3.72
2023-07-22 00:30:00,3.71,3.71
2023-07-22 00:45:00,3.72,3.72
2023-07-22 01:00:00,3.72,3.72
2023-07-22 01:15:00,3.71,3.71
2023-07-22 01:30:00,3.71,3.71
2023-07-22 01:45:00,3.71,3.72
2023-07-22 02:00:00,3.71,3.72
2023-07-22 02:15:00,3.71,3.72
2023-07-22 02:30:00,3.72,3.72
2023-07-22 02:45:00,3.71,3.72
2023-07-22 03:00:00,3.73,3.73
2023-07-22 03:15:00,3.72,3.72
2023-07-22 03:30:00,3.73,3.73
2023-07-22 03:45:00,3.72,3.73
2023-07-22 04:00:00,3.73,3.73
2023-07-22 04:15:00,3.75,3.75
2023-07-22 04:30:00,3.75,3.75
2023-07-22 04:45:00,3.74,3.76
2023-07-22 05:00:00,3.75,3.75
2023-07-22 05:15:00,3.74,3.75
2023-07-22 05:30:00,3.74,3.75
2023-07-22 05:45:00,3.75,3.75
2023-07-22 06:00:00,3.75,3.75
2023-07-22 06:15:00,3.75,3.75
2023-07-22 06:30:00,3.75,3.76
2023-07-22 06:45:00,3.75,3.76
2023-07-22 07:00:00,3.77,3.77
2023-07-22 07:15:00,3.77,3.77
2023-07-22 07:30:00,3.78,3.78
2023-07-22 07:45:00,3.77,3.78
2023-07-22 08:00:00,3.76,3.76
2023-07-22 08:15:00,3.76,3.77
2023-07-22 08:30:00,3.78,3.78
2023-07-22 08:45:00,3.78,3.79
2023-07-22 09:00:00,3.76,3.79
2023-07-22 09:15:00,3.77,3.77
2023-07-22 09:30:00,3.75,3.77
2023-07-22 09:45:00,3.77,3.77
2023-07-22 10:00:00,3.76,3.77
2023-07-22 10:15:00,3.75,3.77
2023-07-22 10:30:00,3.75,3.76
2023-07-22 10:45:00,3.75,3.76
2023-07-22 11:00:00,3.73,3.75
2023-07-22 11:15:00,3.73,3.74
2023-07-22 11:30:00,3.73,3.74
2023-07-22 11:45:00,3.73,3.74
2023-07-22 12:00:00,3.74,3.75
2023-07-22 12:15:00,3.74,3.74
2023-07-22 12:30:00,3.74,3.74
2023-07-22 12:45:00,3.75,3.75
2023-07-22 13:00:00,3.75,3.75
2023-07-22 13:15:00,3.75,3.75
2023-07-22 13:30:00,3.76,3.76
2023-07-22 13:45:00,3.76,3.76
2023-07-22 14:00:00,3.77,3.77
2023-07-22 14:15:00,3.76,3.77
2023-07-22 14:30:00,3.76,3.76
2023-07-22 14:45:00,3.76,3.76
2023-07-22 15:00:00,3.74,3.76
2023-07-22 15:15:00,3.75,3.75
2023-07-22 15:30:00,3.75,3.76
2023-07-22 15:45:00,3.74,3.76
2023-07-22 16:00:00,3.75,3.76
2023-07-22 16:15:00,3.76,3.76
